date,sector,compra,compra_pc,venda,net,net_pc
2006-08-15,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-08-15,Invest Institucional Nacional,50239,11.83,4694,45545,10.73
2006-08-15,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-08-16,Banco Central,3350,0.79,377024,-373674,-87.96
2006-08-16,Bancos,361447,85.09,41173,320274,75.4
2006-08-16,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-08-16,Invest Institucional Nacional,50239,11.83,4694,45545,10.73
2006-08-16,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-08-17,Banco Central,3350,0.79,377024,-373674,-87.96
2006-08-17,Bancos,361447,85.09,41173,320274,75.4
2006-08-17,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-08-17,Invest Institucional Nacional,50239,11.83,4694,45545,10.73
2006-08-17,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-08-18,Banco Central,3350,0.79,377024,-373674,-87.96
2006-08-18,Bancos,361447,85.09,41173,320274,75.4
2006-08-18,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-08-18,Invest Institucional Nacional,50239,11.83,4694,45545,10.73
2006-08-18,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-08-21,Banco Central,3350,0.79,377024,-373674,-87.96
2006-08-21,Bancos,361447,85.09,41173,320274,75.4
2006-08-21,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-08-21,Invest Institucional Nacional,50239,11.83,4694,45545,10.73
2006-08-21,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-08-22,Banco Central,3350,0.79,377024,-373674,-87.96
2006-08-22,Bancos,361447,85.09,41173,320274,75.4
2006-08-22,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-08-22,Invest Institucional Nacional,50239,11.83,4694,45545,10.73
2006-08-22,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-08-23,Banco Central,3350,0.79,377024,-373674,-87.96
2006-08-23,Bancos,361447,85.09,41173,320274,75.4
2006-08-23,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-08-23,Invest Institucional Nacional,50239,11.83,4694,45545,10.73
2006-08-23,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-08-24,Banco Central,3350,0.79,377024,-373674,-87.96
2006-08-24,Bancos,361447,85.09,41173,320274,75.4
2006-08-24,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-08-24,Invest Institucional Nacional,50239,11.83,4694,45545,10.73
2006-08-24,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-08-25,Banco Central,3350,0.79,377024,-373674,-87.96
2006-08-25,Bancos,361447,85.09,41173,320274,75.4
2006-08-25,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-08-25,Invest Institucional Nacional,50239,11.83,4694,45545,10.73
2006-08-25,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-08-28,Banco Central,3350,0.79,377024,-373674,-87.96
2006-08-28,Bancos,361447,85.09,41173,320274,75.4
2006-08-28,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-08-28,Invest Institucional Nacional,50239,11.83,4694,45545,10.73
2006-08-28,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-08-29,Banco Central,3350,0.79,377024,-373674,-87.96
2006-08-29,Bancos,361447,85.09,41173,320274,75.4
2006-08-29,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-08-29,Invest Institucional Nacional,50239,11.83,4694,45545,10.73
2006-08-29,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-08-30,Banco Central,3350,0.79,377024,-373674,-87.96
2006-08-30,Bancos,361447,85.09,41173,320274,75.4
2006-08-30,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-08-30,Invest Institucional Nacional,50239,11.83,4694,45545,10.73
2006-08-30,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-08-31,Banco Central,3350,0.79,377024,-373674,-87.85
2006-08-31,Bancos,361997,85.1,41173,320824,75.41999999999999
2006-08-31,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-08-31,Invest Institucional Nacional,50239,11.81,5244,44995,10.58
2006-08-31,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-09-01,Banco Central,3350,0.79,376824,-373474,-87.83999999999999
2006-09-01,Bancos,360100,84.7,41173,318927,75.02000000000001
2006-09-01,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-09-01,Invest Institucional Nacional,51936,12.22,5244,46692,10.99
2006-09-01,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-09-04,Banco Central,3350,0.79,376824,-373474,-87.83999999999999
2006-09-04,Bancos,360100,84.7,41173,318927,75.02000000000001
2006-09-04,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-09-04,Invest Institucional Nacional,51936,12.22,5244,46692,10.99
2006-09-04,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-09-05,Banco Central,3350,0.79,376824,-373474,-87.83999999999999
2006-09-05,Bancos,360100,84.7,41173,318927,75.02000000000001
2006-09-05,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-09-05,Invest Institucional Nacional,51936,12.22,5244,46692,10.99
2006-09-05,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-09-06,Banco Central,3350,0.79,376824,-373474,-87.83999999999999
2006-09-06,Bancos,360100,84.7,41173,318927,75.02000000000001
2006-09-06,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-09-06,Invest Institucional Nacional,51936,12.22,5244,46692,10.99
2006-09-06,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-09-08,Banco Central,3350,0.79,376824,-373474,-87.83999999999999
2006-09-08,Bancos,360100,84.7,41173,318927,75.02000000000001
2006-09-08,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-09-08,Invest Institucional Nacional,51936,12.22,5244,46692,10.99
2006-09-08,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-09-11,Banco Central,3350,0.79,376824,-373474,-87.83999999999999
2006-09-11,Bancos,360100,84.7,41173,318927,75.02000000000001
2006-09-11,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-09-11,Invest Institucional Nacional,51936,12.22,5244,46692,10.99
2006-09-11,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-09-12,Banco Central,3350,0.79,376824,-373474,-87.83999999999999
2006-09-12,Bancos,360100,84.7,41173,318927,75.02000000000001
2006-09-12,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-09-12,Invest Institucional Nacional,51936,12.22,5244,46692,10.99
2006-09-12,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-09-13,Banco Central,3350,0.79,376824,-373474,-87.94
2006-09-13,Bancos,359650,84.68,40723,318927,75.09
2006-09-13,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-09-13,Invest Institucional Nacional,51936,12.23,5244,46692,11
2006-09-13,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-09-14,Banco Central,3350,0.79,376824,-373474,-87.94
2006-09-14,Bancos,359650,84.68,40723,318927,75.09
2006-09-14,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-09-14,Invest Institucional Nacional,51936,12.23,5244,46692,11
2006-09-14,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-09-15,Banco Central,3350,0.79,376824,-373474,-87.94
2006-09-15,Bancos,359650,84.68,40723,318927,75.09
2006-09-15,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-09-15,Invest Institucional Nacional,51936,12.23,5244,46692,11
2006-09-15,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-09-18,Banco Central,3350,0.79,376824,-373474,-87.94
2006-09-18,Bancos,359650,84.68,40723,318927,75.09
2006-09-18,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-09-18,Invest Institucional Nacional,51936,12.23,5244,46692,11
2006-09-18,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-09-19,Banco Central,3350,0.79,376824,-373474,-87.94
2006-09-19,Bancos,359650,84.68,40723,318927,75.09
2006-09-19,DTVM'S e Corretoras de Valores,9039,2.13,1124,7915,1.8699999999999999
2006-09-19,Invest Institucional Nacional,51936,12.23,5244,46692,11
2006-09-19,Investidores Não Residentes,730,0.17,790,-60,-0.01999999999999999
2006-09-20,Banco Central,3350,0.85,347724,-344374,-87.05000000000001
2006-09-20,Bancos,335789,84.88,40723,295066,74.59
2006-09-20,DTVM'S e Corretoras de Valores,7800,1.97,1124,6676,1.69
2006-09-20,Invest Institucional Nacional,47936,12.12,5244,42692,10.79
2006-09-20,Investidores Não Residentes,730,0.18,790,-60,-0.020000000000000018
2006-09-21,Banco Central,3350,0.85,347724,-344374,-87.05000000000001
2006-09-21,Bancos,335789,84.88,40723,295066,74.59
2006-09-21,DTVM'S e Corretoras de Valores,7800,1.97,1124,6676,1.69
2006-09-21,Invest Institucional Nacional,47936,12.12,5244,42692,10.79
2006-09-21,Investidores Não Residentes,730,0.18,790,-60,-0.020000000000000018
2006-09-22,Banco Central,3350,0.85,347724,-344374,-87.05000000000001
2006-09-22,Bancos,335789,84.88,40723,295066,74.59
2006-09-22,DTVM'S e Corretoras de Valores,7800,1.97,1124,6676,1.69
2006-09-22,Invest Institucional Nacional,47936,12.12,5244,42692,10.79
2006-09-22,Investidores Não Residentes,730,0.18,790,-60,-0.020000000000000018
2006-09-25,Banco Central,3350,0.85,347724,-344374,-87.05000000000001
2006-09-25,Bancos,335789,84.88,40723,295066,74.59
2006-09-25,DTVM'S e Corretoras de Valores,7800,1.97,1124,6676,1.69
2006-09-25,Invest Institucional Nacional,47936,12.12,5244,42692,10.79
2006-09-25,Investidores Não Residentes,730,0.18,790,-60,-0.020000000000000018
2006-09-26,Banco Central,3350,0.85,347724,-344374,-87.05000000000001
2006-09-26,Bancos,335789,84.88,40723,295066,74.59
2006-09-26,DTVM'S e Corretoras de Valores,7800,1.97,1124,6676,1.69
2006-09-26,Invest Institucional Nacional,47936,12.12,5244,42692,10.79
2006-09-26,Investidores Não Residentes,730,0.18,790,-60,-0.020000000000000018
2006-09-27,Banco Central,3350,0.85,347724,-344374,-87.05000000000001
2006-09-27,Bancos,335789,84.88,40723,295066,74.59
2006-09-27,DTVM'S e Corretoras de Valores,7800,1.97,1124,6676,1.69
2006-09-27,Invest Institucional Nacional,47936,12.12,5244,42692,10.79
2006-09-27,Investidores Não Residentes,730,0.18,790,-60,-0.020000000000000018
2006-09-28,Banco Central,3350,0.85,347724,-344374,-87.05000000000001
2006-09-28,Bancos,335789,84.88,40723,295066,74.59
2006-09-28,DTVM'S e Corretoras de Valores,7800,1.97,1124,6676,1.69
2006-09-28,Invest Institucional Nacional,47936,12.12,5244,42692,10.79
2006-09-28,Investidores Não Residentes,730,0.18,790,-60,-0.020000000000000018
2006-09-29,Banco Central,3350,0.85,347724,-344374,-86.94000000000001
2006-09-29,Bancos,336289,84.9,40723,295566,74.62
2006-09-29,DTVM'S e Corretoras de Valores,7800,1.97,1124,6676,1.69
2006-09-29,Invest Institucional Nacional,47936,12.1,5744,42192,10.65
2006-09-29,Investidores Não Residentes,730,0.18,790,-60,-0.020000000000000018
2006-10-02,Banco Central,3350,0.88,333274,-329924,-86.67
2006-10-02,Bancos,320139,84.1,39723,280416,73.66
2006-10-02,DTVM'S e Corretoras de Valores,7800,2.05,1124,6676,1.7499999999999998
2006-10-02,Invest Institucional Nacional,48636,12.78,5744,42892,11.27
2006-10-02,Investidores Não Residentes,730,0.19,790,-60,-0.01999999999999999
2006-10-03,Banco Central,3350,0.88,333274,-329924,-86.67
2006-10-03,Bancos,320139,84.1,39723,280416,73.66
2006-10-03,DTVM'S e Corretoras de Valores,7800,2.05,1124,6676,1.7499999999999998
2006-10-03,Invest Institucional Nacional,48636,12.78,5744,42892,11.27
2006-10-03,Investidores Não Residentes,730,0.19,790,-60,-0.01999999999999999
2006-10-04,Banco Central,3350,0.88,333274,-329924,-86.67
2006-10-04,Bancos,320139,84.1,39723,280416,73.66
2006-10-04,DTVM'S e Corretoras de Valores,7800,2.05,1124,6676,1.7499999999999998
2006-10-04,Invest Institucional Nacional,48636,12.78,5744,42892,11.27
2006-10-04,Investidores Não Residentes,730,0.19,790,-60,-0.01999999999999999
2006-10-05,Banco Central,3350,0.88,333274,-329924,-86.67
2006-10-05,Bancos,320139,84.1,39723,280416,73.66
2006-10-05,DTVM'S e Corretoras de Valores,7800,2.05,1124,6676,1.7499999999999998
2006-10-05,Invest Institucional Nacional,48636,12.78,5744,42892,11.27
2006-10-05,Investidores Não Residentes,730,0.19,790,-60,-0.01999999999999999
2006-10-06,Banco Central,3350,0.88,333274,-329924,-86.67
2006-10-06,Bancos,320139,84.1,39723,280416,73.66
2006-10-06,DTVM'S e Corretoras de Valores,7800,2.05,1124,6676,1.7499999999999998
2006-10-06,Invest Institucional Nacional,48636,12.78,5744,42892,11.27
2006-10-06,Investidores Não Residentes,730,0.19,790,-60,-0.01999999999999999
2006-10-09,Banco Central,3350,0.88,333274,-329924,-86.67
2006-10-09,Bancos,320139,84.1,39723,280416,73.66
2006-10-09,DTVM'S e Corretoras de Valores,7800,2.05,1124,6676,1.7499999999999998
2006-10-09,Invest Institucional Nacional,48636,12.78,5744,42892,11.27
2006-10-09,Investidores Não Residentes,730,0.19,790,-60,-0.01999999999999999
2006-10-10,Banco Central,3350,0.88,333274,-329924,-86.67
2006-10-10,Bancos,320139,84.1,39723,280416,73.66
2006-10-10,DTVM'S e Corretoras de Valores,7800,2.05,1124,6676,1.7499999999999998
2006-10-10,Invest Institucional Nacional,48636,12.78,5744,42892,11.27
2006-10-10,Investidores Não Residentes,730,0.19,790,-60,-0.01999999999999999
2006-10-11,Banco Central,3350,0.88,333274,-329924,-86.67
2006-10-11,Bancos,320139,84.1,39723,280416,73.66
2006-10-11,DTVM'S e Corretoras de Valores,7800,2.05,1124,6676,1.7499999999999998
2006-10-11,Invest Institucional Nacional,48636,12.78,5744,42892,11.27
2006-10-11,Investidores Não Residentes,730,0.19,790,-60,-0.01999999999999999
2006-10-13,Banco Central,3350,0.99,292374,-289024,-85.06
2006-10-13,Bancos,282994,83.29,39723,243271,71.60000000000001
2006-10-13,DTVM'S e Corretoras de Valores,6200,1.82,1124,5076,1.49
2006-10-13,Invest Institucional Nacional,46481,13.68,5744,40737,11.99
2006-10-13,Investidores Não Residentes,730,0.21,790,-60,-0.020000000000000018
2006-10-16,Banco Central,3350,0.99,292374,-289024,-85.06
2006-10-16,Bancos,282994,83.29,39723,243271,71.60000000000001
2006-10-16,DTVM'S e Corretoras de Valores,6200,1.82,1124,5076,1.49
2006-10-16,Invest Institucional Nacional,46481,13.68,5744,40737,11.99
2006-10-16,Investidores Não Residentes,730,0.21,790,-60,-0.020000000000000018
2006-10-17,Banco Central,3350,0.99,292374,-289024,-85.06
2006-10-17,Bancos,282994,83.29,39723,243271,71.60000000000001
2006-10-17,DTVM'S e Corretoras de Valores,6200,1.82,1124,5076,1.49
2006-10-17,Invest Institucional Nacional,46481,13.68,5744,40737,11.99
2006-10-17,Investidores Não Residentes,730,0.21,790,-60,-0.020000000000000018
2006-10-18,Banco Central,3350,0.99,292374,-289024,-85.06
2006-10-18,Bancos,282994,83.29,39723,243271,71.60000000000001
2006-10-18,DTVM'S e Corretoras de Valores,6200,1.82,1124,5076,1.49
2006-10-18,Invest Institucional Nacional,46481,13.68,5744,40737,11.99
2006-10-18,Investidores Não Residentes,730,0.21,790,-60,-0.020000000000000018
2006-10-19,Banco Central,3350,0.99,292374,-289024,-85.06
2006-10-19,Bancos,282994,83.29,39723,243271,71.60000000000001
2006-10-19,DTVM'S e Corretoras de Valores,6200,1.82,1124,5076,1.49
2006-10-19,Invest Institucional Nacional,46481,13.68,5744,40737,11.99
2006-10-19,Investidores Não Residentes,730,0.21,790,-60,-0.020000000000000018
2006-10-20,Banco Central,3350,0.99,292374,-289024,-85.06
2006-10-20,Bancos,283699,83.5,39723,243976,71.81
2006-10-20,DTVM'S e Corretoras de Valores,5495,1.62,1124,4371,1.29
2006-10-20,Invest Institucional Nacional,46481,13.68,5744,40737,11.99
2006-10-20,Investidores Não Residentes,730,0.21,790,-60,-0.020000000000000018
2006-10-23,Banco Central,3350,0.99,292374,-289024,-85.06
2006-10-23,Bancos,283699,83.5,39723,243976,71.81
2006-10-23,DTVM'S e Corretoras de Valores,5495,1.62,1124,4371,1.29
2006-10-23,Invest Institucional Nacional,46481,13.68,5744,40737,11.99
2006-10-23,Investidores Não Residentes,730,0.21,790,-60,-0.020000000000000018
2006-10-24,Banco Central,3350,0.99,292374,-289024,-85.06
2006-10-24,Bancos,283699,83.5,39723,243976,71.81
2006-10-24,DTVM'S e Corretoras de Valores,5495,1.62,1124,4371,1.29
2006-10-24,Invest Institucional Nacional,46481,13.68,5744,40737,11.99
2006-10-24,Investidores Não Residentes,730,0.21,790,-60,-0.020000000000000018
2006-10-25,Banco Central,3350,0.99,292374,-289024,-85.06
2006-10-25,Bancos,283699,83.5,39723,243976,71.81
2006-10-25,DTVM'S e Corretoras de Valores,5495,1.62,1124,4371,1.29
2006-10-25,Invest Institucional Nacional,46481,13.68,5744,40737,11.99
2006-10-25,Investidores Não Residentes,730,0.21,790,-60,-0.020000000000000018
2006-10-26,Banco Central,3350,0.99,292374,-289024,-85.06
2006-10-26,Bancos,283699,83.5,39723,243976,71.81
2006-10-26,DTVM'S e Corretoras de Valores,5495,1.62,1124,4371,1.29
2006-10-26,Invest Institucional Nacional,46481,13.68,5744,40737,11.99
2006-10-26,Investidores Não Residentes,730,0.21,790,-60,-0.020000000000000018
2006-10-27,Banco Central,3350,0.99,292374,-289024,-85.06
2006-10-27,Bancos,283699,83.5,39723,243976,71.81
2006-10-27,DTVM'S e Corretoras de Valores,5495,1.62,1124,4371,1.29
2006-10-27,Invest Institucional Nacional,46481,13.68,5744,40737,11.99
2006-10-27,Investidores Não Residentes,730,0.21,790,-60,-0.020000000000000018
2006-10-30,Banco Central,3350,0.99,292374,-289024,-85.06
2006-10-30,Bancos,283699,83.5,39723,243976,71.81
2006-10-30,DTVM'S e Corretoras de Valores,5495,1.62,1124,4371,1.29
2006-10-30,Invest Institucional Nacional,46481,13.68,5744,40737,11.99
2006-10-30,Investidores Não Residentes,730,0.21,790,-60,-0.020000000000000018
2006-10-31,Banco Central,3350,0.98,292374,-289024,-84.58
2006-10-31,Bancos,285649,83.6,39723,245926,71.97999999999999
2006-10-31,DTVM'S e Corretoras de Valores,5495,1.61,1124,4371,1.28
2006-10-31,Invest Institucional Nacional,46481,13.6,7694,38787,11.35
2006-10-31,Investidores Não Residentes,730,0.21,790,-60,-0.020000000000000018
2006-11-01,Banco Central,3350,0.99,290074,-286724,-84.48
2006-11-01,Bancos,283494,83.53,39723,243771,71.83
2006-11-01,DTVM'S e Corretoras de Valores,4900,1.44,1124,3776,1.1099999999999999
2006-11-01,Invest Institucional Nacional,46931,13.83,7694,39237,11.56
