date,sector,compra,compra_pc,venda,net,net_pc
2013-10-24,Pessoa Jurídica Não Financeira,42300,3.91,27070,15230,1.4100000000000001
2013-10-25,Bancos,255661,22.62,455014,-199353,-17.63
2013-10-25,DTVM'S e Corretoras de Valores,65,0.01,340,-275,-0.019999999999999997
2013-10-25,Invest Institucional Nacional,398616,35.26,394395,4221,0.36999999999999744
2013-10-25,Investidores Não Residentes,426670,37.74,251378,175292,15.500000000000004
2013-10-25,Outras Jurídicas Financeiras,55,0,10,45,0
2013-10-25,Pessoa Física,3700,0.33,325,3375,0.30000000000000004
2013-10-25,Pessoa Jurídica Não Financeira,45685,4.04,28990,16695,1.48
2013-10-28,Bancos,248178,21.47,446034,-197856,-17.120000000000005
2013-10-28,DTVM'S e Corretoras de Valores,100,0.01,350,-250,-0.019999999999999997
2013-10-28,Invest Institucional Nacional,408095,35.31,412023,-3928,-0.3399999999999963
2013-10-28,Investidores Não Residentes,443198,38.34,268299,174899,15.130000000000003
2013-10-28,Outras Jurídicas Financeiras,25,0,10,15,0
2013-10-28,Pessoa Física,3700,0.32,360,3340,0.29000000000000004
2013-10-28,Pessoa Jurídica Não Financeira,52530,4.54,28750,23780,2.05
2013-10-29,Bancos,262920,22.58,444819,-181899,-15.620000000000005
2013-10-29,DTVM'S e Corretoras de Valores,120,0.01,340,-220,-0.019999999999999997
2013-10-29,Invest Institucional Nacional,396992,34.09,417399,-20407,-1.75
2013-10-29,Investidores Não Residentes,431233,37.03,271832,159401,13.690000000000001
2013-10-29,Outras Jurídicas Financeiras,25,0,10,15,0
2013-10-29,Pessoa Física,3580,0.31,455,3125,0.27
2013-10-29,Pessoa Jurídica Não Financeira,69590,5.98,29605,39985,3.4400000000000004
2013-10-30,Bancos,275911,22.99,458785,-182874,-15.239999999999998
2013-10-30,DTVM'S e Corretoras de Valores,190,0.02,495,-305,-0.02
2013-10-30,Invest Institucional Nacional,412833,34.41,431198,-18365,-1.5300000000000011
2013-10-30,Investidores Não Residentes,431003,35.92,271864,159139,13.260000000000002
2013-10-30,Outras Jurídicas Financeiras,25,0,95,-70,-0.01
2013-10-30,Pessoa Física,3735,0.31,415,3320,0.28
2013-10-30,Pessoa Jurídica Não Financeira,76215,6.35,37060,39155,3.26
2013-10-31,Bancos,290301,24.4,468695,-178394,-15
2013-10-31,DTVM'S e Corretoras de Valores,190,0.02,475,-285,-0.02
2013-10-31,Invest Institucional Nacional,417347,35.08,442955,-25608,-2.1499999999999986
2013-10-31,Investidores Não Residentes,408900,34.37,243413,165487,13.909999999999997
2013-10-31,Outras Jurídicas Financeiras,5,0,265,-260,-0.02
2013-10-31,Pessoa Física,3095,0.26,710,2385,0.2
2013-10-31,Pessoa Jurídica Não Financeira,69835,5.87,33160,36675,3.08
2013-11-01,Bancos,178346,21.24,329900,-151554,-18.05
2013-11-01,DTVM'S e Corretoras de Valores,45,0.01,620,-575,-0.060000000000000005
2013-11-01,Invest Institucional Nacional,286007,34.06,360034,-74027,-8.82
2013-11-01,Investidores Não Residentes,311695,37.12,125129,186566,22.22
2013-11-01,Outras Jurídicas Financeiras,10,0,265,-255,-0.03
2013-11-01,Pessoa Física,2660,0.32,535,2125,0.26
2013-11-01,Pessoa Jurídica Não Financeira,60870,7.25,23150,37720,4.49
2013-11-04,Bancos,192053,22.31,345232,-153179,-17.790000000000003
2013-11-04,DTVM'S e Corretoras de Valores,45,0.01,605,-560,-0.060000000000000005
2013-11-04,Invest Institucional Nacional,294943,34.26,363538,-68595,-7.969999999999999
2013-11-04,Investidores Não Residentes,310107,36.02,127353,182754,21.230000000000004
2013-11-04,Outras Jurídicas Financeiras,15,0,265,-250,-0.03
2013-11-04,Pessoa Física,2965,0.34,455,2510,0.29000000000000004
2013-11-04,Pessoa Jurídica Não Financeira,60820,7.06,23500,37320,4.33
2013-11-05,Bancos,175922,20.5,347351,-171429,-19.990000000000002
2013-11-05,DTVM'S e Corretoras de Valores,45,0.01,615,-570,-0.060000000000000005
2013-11-05,Invest Institucional Nacional,294353,34.31,357732,-63379,-7.390000000000001
2013-11-05,Investidores Não Residentes,323688,37.73,126030,197658,23.04
2013-11-05,Outras Jurídicas Financeiras,0,0,265,-265,-0.03
2013-11-05,Pessoa Física,2830,0.33,720,2110,0.25
2013-11-05,Pessoa Jurídica Não Financeira,61135,7.13,25260,35875,4.1899999999999995
2013-11-06,Bancos,183472,20.87,359256,-175784,-20.01
2013-11-06,DTVM'S e Corretoras de Valores,95,0.01,660,-565,-0.07
2013-11-06,Invest Institucional Nacional,302873,34.46,362603,-59730,-6.799999999999997
2013-11-06,Investidores Não Residentes,328056,37.33,129337,198719,22.61
2013-11-06,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-11-06,Pessoa Física,2895,0.33,695,2200,0.25
2013-11-06,Pessoa Jurídica Não Financeira,61520,7,26350,35170,4
2013-11-07,Bancos,215307,24.07,356936,-141629,-15.829999999999998
2013-11-07,DTVM'S e Corretoras de Valores,95,0.01,660,-565,-0.060000000000000005
2013-11-07,Invest Institucional Nacional,308378,34.47,363786,-55408,-6.189999999999998
2013-11-07,Investidores Não Residentes,306900,34.3,146028,160872,17.979999999999997
2013-11-07,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-11-07,Pessoa Física,2860,0.32,745,2115,0.24
2013-11-07,Pessoa Jurídica Não Financeira,61120,6.83,26495,34625,3.87
2013-11-08,Bancos,241792,26.16,375786,-133994,-14.489999999999998
2013-11-08,DTVM'S e Corretoras de Valores,95,0.01,710,-615,-0.07
2013-11-08,Invest Institucional Nacional,314094,33.98,357894,-43800,-4.740000000000002
2013-11-08,Investidores Não Residentes,305496,33.05,163207,142289,15.389999999999997
2013-11-08,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-11-08,Pessoa Física,2720,0.29,805,1915,0.19999999999999998
2013-11-08,Pessoa Jurídica Não Financeira,60165,6.51,25950,34215,3.6999999999999997
2013-11-11,Bancos,258752,27.56,378016,-119264,-12.7
2013-11-11,DTVM'S e Corretoras de Valores,100,0.01,710,-610,-0.07
2013-11-11,Invest Institucional Nacional,311483,33.18,366962,-55479,-5.910000000000004
2013-11-11,Investidores Não Residentes,305772,32.57,166094,139678,14.879999999999999
2013-11-11,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-11-11,Pessoa Física,2830,0.3,1055,1775,0.19
2013-11-11,Pessoa Jurídica Não Financeira,59925,6.38,26015,33910,3.61
2013-11-12,Bancos,276922,28.73,376171,-99249,-10.290000000000003
2013-11-12,DTVM'S e Corretoras de Valores,100,0.01,705,-605,-0.060000000000000005
2013-11-12,Invest Institucional Nacional,315851,32.77,378470,-62619,-6.489999999999995
2013-11-12,Investidores Não Residentes,308465,32,181517,126948,13.170000000000002
2013-11-12,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-11-12,Pessoa Física,2735,0.28,775,1960,0.2
2013-11-12,Pessoa Jurídica Não Financeira,59905,6.21,26330,33575,3.48
2013-11-13,Bancos,283517,29.34,372241,-88724,-9.180000000000003
2013-11-13,DTVM'S e Corretoras de Valores,100,0.01,695,-595,-0.060000000000000005
2013-11-13,Invest Institucional Nacional,315922,32.69,378821,-62899,-6.510000000000005
2013-11-13,Investidores Não Residentes,304130,31.47,186832,117298,12.14
2013-11-13,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-11-13,Pessoa Física,2775,0.29,760,2015,0.20999999999999996
2013-11-13,Pessoa Jurídica Não Financeira,59950,6.2,27035,32915,3.4000000000000004
2013-11-14,Bancos,309742,31.51,374001,-64259,-6.529999999999998
2013-11-14,DTVM'S e Corretoras de Valores,100,0.01,670,-570,-0.060000000000000005
2013-11-14,Invest Institucional Nacional,306931,31.22,379691,-72760,-7.399999999999999
2013-11-14,Investidores Não Residentes,303561,30.88,201667,101894,10.369999999999997
2013-11-14,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-11-14,Pessoa Física,2695,0.27,755,1940,0.19
2013-11-14,Pessoa Jurídica Não Financeira,60085,6.11,26320,33765,3.43
2013-11-18,Bancos,311447,31.37,389306,-77859,-7.84
2013-11-18,DTVM'S e Corretoras de Valores,100,0.01,685,-585,-0.060000000000000005
2013-11-18,Invest Institucional Nacional,309507,31.17,375539,-66032,-6.649999999999999
2013-11-18,Investidores Não Residentes,307552,30.97,200936,106616,10.73
2013-11-18,Outras Jurídicas Financeiras,10,0,10,0,0
2013-11-18,Pessoa Física,3020,0.3,550,2470,0.24
2013-11-18,Pessoa Jurídica Não Financeira,61275,6.17,25885,35390,3.56
2013-11-19,Bancos,311095,31.16,388104,-77009,-7.720000000000002
2013-11-19,DTVM'S e Corretoras de Valores,95,0.01,655,-560,-0.060000000000000005
2013-11-19,Invest Institucional Nacional,308309,30.88,383230,-74921,-7.510000000000002
2013-11-19,Investidores Não Residentes,313829,31.44,200539,113290,11.350000000000001
2013-11-19,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-11-19,Pessoa Física,3060,0.31,490,2570,0.26
2013-11-19,Pessoa Jurídica Não Financeira,61885,6.2,25245,36640,3.6700000000000004
2013-11-21,Bancos,369965,34.2,445274,-75309,-6.969999999999999
2013-11-21,DTVM'S e Corretoras de Valores,105,0.01,665,-560,-0.049999999999999996
2013-11-21,Invest Institucional Nacional,330224,30.53,398833,-68609,-6.339999999999996
2013-11-21,Investidores Não Residentes,317039,29.31,209891,107148,9.91
2013-11-21,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-11-21,Pessoa Física,2935,0.27,485,2450,0.23
2013-11-21,Pessoa Jurídica Não Financeira,61385,5.68,26495,34890,3.2299999999999995
2013-11-22,Bancos,384540,34.26,480749,-96209,-8.57
2013-11-22,DTVM'S e Corretoras de Valores,105,0.01,655,-550,-0.049999999999999996
2013-11-22,Invest Institucional Nacional,364700,32.49,403337,-38637,-3.4399999999999977
2013-11-22,Investidores Não Residentes,308686,27.5,211225,97461,8.68
2013-11-22,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-11-22,Pessoa Física,3225,0.29,355,2870,0.26
2013-11-22,Pessoa Jurídica Não Financeira,61270,5.46,26195,35075,3.13
2013-11-25,Bancos,379521,32.64,494960,-115439,-9.93
2013-11-25,DTVM'S e Corretoras de Valores,110,0.01,695,-585,-0.049999999999999996
2013-11-25,Invest Institucional Nacional,372114,32,398251,-26137,-2.25
2013-11-25,Investidores Não Residentes,348999,30.01,240978,108021,9.290000000000003
2013-11-25,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-11-25,Pessoa Física,3040,0.26,430,2610,0.22
2013-11-25,Pessoa Jurídica Não Financeira,58980,5.07,27440,31540,2.7100000000000004
2013-11-26,Bancos,365430,31.8,467619,-102189,-8.889999999999997
2013-11-26,DTVM'S e Corretoras de Valores,110,0.01,805,-695,-0.060000000000000005
2013-11-26,Invest Institucional Nacional,381125,33.17,413050,-31925,-2.769999999999996
2013-11-26,Investidores Não Residentes,336647,29.3,236903,99744,8.68
2013-11-26,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-11-26,Pessoa Física,2965,0.26,440,2525,0.22
2013-11-26,Pessoa Jurídica Não Financeira,62850,5.47,30300,32550,2.8299999999999996
2013-11-27,Bancos,391336,32.3,479970,-88634,-7.32
2013-11-27,DTVM'S e Corretoras de Valores,175,0.01,890,-715,-0.060000000000000005
2013-11-27,Invest Institucional Nacional,403442,33.3,438388,-34946,-2.8800000000000026
2013-11-27,Investidores Não Residentes,354763,29.28,258288,96475,7.960000000000001
2013-11-27,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-11-27,Pessoa Física,2395,0.2,685,1710,0.14
2013-11-27,Pessoa Jurídica Não Financeira,59410,4.9,33290,26120,2.1500000000000004
2013-11-28,Bancos,435400,34.22,510094,-74694,-5.8700000000000045
2013-11-28,DTVM'S e Corretoras de Valores,175,0.01,905,-730,-0.060000000000000005
2013-11-28,Invest Institucional Nacional,419237,32.95,489013,-69776,-5.479999999999997
2013-11-28,Investidores Não Residentes,356685,28.03,243940,112745,8.86
2013-11-28,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-11-28,Pessoa Física,2540,0.2,530,2010,0.16
2013-11-28,Pessoa Jurídica Não Financeira,58310,4.58,27855,30455,2.39
2013-11-29,Bancos,432366,33.8,521530,-89164,-6.970000000000006
2013-11-29,DTVM'S e Corretoras de Valores,130,0.01,825,-695,-0.049999999999999996
2013-11-29,Invest Institucional Nacional,424539,33.19,488548,-64009,-5
2013-11-29,Investidores Não Residentes,360981,28.22,239388,121593,9.509999999999998
2013-11-29,Outras Jurídicas Financeiras,245,0.02,10,235,0.02
2013-11-29,Pessoa Física,2610,0.2,705,1905,0.14
2013-11-29,Pessoa Jurídica Não Financeira,58405,4.57,28270,30135,2.3600000000000003
2013-12-02,Bancos,165661,19.4,368000,-202339,-23.71
2013-12-02,DTVM'S e Corretoras de Valores,150,0.02,710,-560,-0.06
2013-12-02,Invest Institucional Nacional,315114,36.91,320612,-5498,-0.6500000000000057
2013-12-02,Investidores Não Residentes,314585,36.85,132298,182287,21.35
2013-12-02,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-12-02,Pessoa Física,2290,0.27,555,1735,0.2
2013-12-02,Pessoa Jurídica Não Financeira,55910,6.55,31525,24385,2.86
2013-12-03,Bancos,172571,19.82,375920,-203349,-23.36
2013-12-03,DTVM'S e Corretoras de Valores,170,0.02,725,-555,-0.06
2013-12-03,Invest Institucional Nacional,301089,34.59,326797,-25708,-2.9499999999999957
2013-12-03,Investidores Não Residentes,338568,38.89,133941,204627,23.5
2013-12-03,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-12-03,Pessoa Física,2360,0.27,1220,1140,0.13
2013-12-03,Pessoa Jurídica Não Financeira,55760,6.41,31905,23855,2.74
2013-12-04,Bancos,182651,20.47,362815,-180164,-20.18
2013-12-04,DTVM'S e Corretoras de Valores,175,0.02,735,-560,-0.06
2013-12-04,Invest Institucional Nacional,315907,35.4,350016,-34109,-3.8200000000000003
2013-12-04,Investidores Não Residentes,335471,37.59,145568,189903,21.280000000000005
2013-12-04,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-12-04,Pessoa Física,2110,0.24,1480,630,0.06999999999999998
2013-12-04,Pessoa Jurídica Não Financeira,56125,6.29,31815,24310,2.73
2013-12-05,Bancos,235641,25.63,346160,-110519,-12.02
2013-12-05,DTVM'S e Corretoras de Valores,130,0.01,675,-545,-0.060000000000000005
2013-12-05,Invest Institucional Nacional,310968,33.82,368366,-57398,-6.25
2013-12-05,Investidores Não Residentes,314665,34.23,173613,141052,15.349999999999998
2013-12-05,Outras Jurídicas Financeiras,0,0,10,-10,0
2013-12-05,Pessoa Física,1885,0.21,1135,750,0.09
2013-12-05,Pessoa Jurídica Não Financeira,56100,6.1,29430,26670,2.8999999999999995
2013-12-06,Bancos,238511,25.72,350590,-112079,-12.079999999999998
2013-12-06,DTVM'S e Corretoras de Valores,150,0.02,650,-500,-0.05
2013-12-06,Invest Institucional Nacional,313096,33.76,366184,-53088,-5.719999999999999
2013-12-06,Investidores Não Residentes,317109,34.19,179202,137907,14.869999999999997
2013-12-06,Outras Jurídicas Financeiras,0,0,30,-30,0
2013-12-06,Pessoa Física,2150,0.23,1200,950,0.1
2013-12-06,Pessoa Jurídica Não Financeira,56440,6.09,29600,26840,2.9
2013-12-09,Bancos,238501,25.69,360820,-122319,-13.179999999999996
2013-12-09,DTVM'S e Corretoras de Valores,150,0.02,630,-480,-0.05
2013-12-09,Invest Institucional Nacional,314080,33.84,364554,-50474,-5.439999999999998
2013-12-09,Investidores Não Residentes,316500,34.1,171997,144503,15.57
2013-12-09,Outras Jurídicas Financeiras,0,0,20,-20,0
2013-12-09,Pessoa Física,2305,0.25,1040,1265,0.14
2013-12-09,Pessoa Jurídica Não Financeira,56670,6.11,29145,27525,2.97
2013-12-10,Bancos,246426,26.13,355925,-109499,-11.610000000000003
2013-12-10,DTVM'S e Corretoras de Valores,185,0.02,655,-470,-0.05
2013-12-10,Invest Institucional Nacional,330390,35.03,376729,-46339,-4.909999999999997
2013-12-10,Investidores Não Residentes,310239,32.89,180791,129448,13.719999999999999
2013-12-10,Outras Jurídicas Financeiras,0,0,20,-20,0
2013-12-10,Pessoa Física,1620,0.17,1125,495,0.05000000000000002
2013-12-10,Pessoa Jurídica Não Financeira,54340,5.76,27955,26385,2.8
2013-12-11,Bancos,241181,25.93,363795,-122614,-13.18
2013-12-11,DTVM'S e Corretoras de Valores,165,0.02,705,-540,-0.06
2013-12-11,Invest Institucional Nacional,326134,35.06,369552,-43418,-4.669999999999995
2013-12-11,Investidores Não Residentes,306946,33,166129,140817,15.14
2013-12-11,Pessoa Física,1390,0.15,1130,260,0.03
2013-12-11,Pessoa Jurídica Não Financeira,54300,5.84,28805,25495,2.7399999999999998
2013-12-12,Bancos,233386,24.89,376630,-143244,-15.280000000000001
2013-12-12,DTVM'S e Corretoras de Valores,125,0.01,655,-530,-0.060000000000000005
2013-12-12,Invest Institucional Nacional,330626,35.27,366009,-35383,-3.769999999999996
2013-12-12,Investidores Não Residentes,320188,34.15,168146,152042,16.209999999999997
2013-12-12,Pessoa Física,2050,0.22,500,1550,0.16999999999999998
2013-12-12,Pessoa Jurídica Não Financeira,51150,5.46,25585,25565,2.73
2013-12-13,Bancos,248966,26.17,382445,-133479,-14.030000000000001
2013-12-13,DTVM'S e Corretoras de Valores,125,0.01,660,-535,-0.060000000000000005
2013-12-13,Invest Institucional Nacional,326949,34.37,365909,-38960,-4.090000000000003
2013-12-13,Investidores Não Residentes,322342,33.88,177338,145004,15.240000000000002
2013-12-13,Pessoa Física,1865,0.2,435,1430,0.15000000000000002
2013-12-13,Pessoa Jurídica Não Financeira,51060,5.37,24520,26540,2.79
2013-12-16,Bancos,238481,24.94,375675,-137194,-14.349999999999998
2013-12-16,DTVM'S e Corretoras de Valores,125,0.01,705,-580,-0.060000000000000005
2013-12-16,Invest Institucional Nacional,325853,34.08,368970,-43117,-4.510000000000005
2013-12-16,Investidores Não Residentes,337703,35.32,185377,152326,15.93
2013-12-16,Pessoa Física,2025,0.21,710,1315,0.13999999999999999
2013-12-16,Pessoa Jurídica Não Financeira,51875,5.43,24625,27250,2.8499999999999996
2013-12-17,Bancos,232186,23.52,382125,-149939,-15.2
2013-12-17,DTVM'S e Corretoras de Valores,115,0.01,660,-545,-0.060000000000000005
2013-12-17,Invest Institucional Nacional,344346,34.89,372019,-27673,-2.799999999999997
2013-12-17,Investidores Não Residentes,356312,36.1,207165,149147,15.110000000000003
2013-12-17,Pessoa Física,2090,0.21,650,1440,0.13999999999999999
2013-12-17,Pessoa Jurídica Não Financeira,51930,5.26,24360,27570,2.7899999999999996
2013-12-18,Bancos,240342,23.62,391326,-150984,-14.84
2013-12-18,DTVM'S e Corretoras de Valores,115,0.01,690,-575,-0.060000000000000005
2013-12-18,Invest Institucional Nacional,345272,33.94,374719,-29447,-2.8900000000000006
2013-12-18,Investidores Não Residentes,371883,36.55,220097,151786,14.919999999999998
2013-12-18,Pessoa Física,2135,0.21,675,1460,0.13999999999999999
2013-12-18,Pessoa Jurídica Não Financeira,57680,5.67,29920,27760,2.73
2013-12-19,Bancos,265731,25.44,403896,-138165,-13.23
2013-12-19,DTVM'S e Corretoras de Valores,115,0.01,705,-590,-0.060000000000000005
2013-12-19,Invest Institucional Nacional,345724,33.1,385482,-39758,-3.809999999999995
2013-12-19,Investidores Não Residentes,374220,35.83,222917,151303,14.489999999999998
2013-12-19,Pessoa Física,1670,0.16,740,930,0.09
2013-12-19,Pessoa Jurídica Não Financeira,57040,5.46,30760,26280,2.52
2013-12-20,Bancos,283351,25.71,445227,-161876,-14.689999999999998
2013-12-20,DTVM'S e Corretoras de Valores,115,0.01,730,-615,-0.060000000000000005
2013-12-20,Invest Institucional Nacional,356725,32.37,389510,-32785,-2.980000000000004
2013-12-20,Investidores Não Residentes,401039,36.39,231228,169811,15.41
2013-12-20,Pessoa Física,1490,0.14,1065,425,0.04000000000000001
2013-12-20,Pessoa Jurídica Não Financeira,59240,5.38,34200,25040,2.28
2013-12-23,Bancos,330616,28.17,499132,-168516,-14.36
2013-12-23,DTVM'S e Corretoras de Valores,125,0.01,705,-580,-0.049999999999999996
2013-12-23,Invest Institucional Nacional,360828,30.75,397291,-36463,-3.1000000000000014
2013-12-23,Investidores Não Residentes,414426,35.31,236082,178344,15.190000000000001
2013-12-23,Pessoa Física,1510,0.13,720,790,0.07
2013-12-23,Pessoa Jurídica Não Financeira,66080,5.63,39655,26425,2.25
2013-12-26,Bancos,370370,29.39,534950,-164580,-13.07
2013-12-26,DTVM'S e Corretoras de Valores,120,0.01,700,-580,-0.049999999999999996
2013-12-26,Invest Institucional Nacional,402220,31.92,447598,-45378,-3.6000000000000014
2013-12-26,Investidores Não Residentes,418833,33.24,236230,182603,14.490000000000002
2013-12-26,Pessoa Física,1505,0.12,735,770,0.06
2013-12-26,Pessoa Jurídica Não Financeira,66975,5.32,39810,27165,2.16
2013-12-27,Bancos,409436,31.08,571771,-162335,-12.32
2013-12-27,DTVM'S e Corretoras de Valores,125,0.01,705,-580,-0.04
2013-12-27,Invest Institucional Nacional,446818,33.91,489450,-42632,-3.240000000000002
2013-12-27,Investidores Não Residentes,395430,30.01,217058,178372,13.540000000000003
2013-12-27,Pessoa Física,1765,0.13,730,1035,0.07
2013-12-27,Pessoa Jurídica Não Financeira,63960,4.85,37820,26140,1.9799999999999995
2013-12-30,Bancos,425086,30.62,609871,-184785,-13.309999999999999
2013-12-30,DTVM'S e Corretoras de Valores,125,0.01,715,-590,-0.04
2013-12-30,Invest Institucional Nacional,474948,34.21,499047,-24099,-1.740000000000002
2013-12-30,Investidores Não Residentes,421729,30.38,239775,181954,13.11
2013-12-30,Pessoa Física,1750,0.13,835,915,0.07
2013-12-30,Pessoa Jurídica Não Financeira,64525,4.65,37920,26605,1.9200000000000004
2014-01-02,Bancos,195471,21.04,515661,-320190,-34.46
2014-01-02,DTVM'S e Corretoras de Valores,110,0.01,515,-405,-0.049999999999999996
2014-01-02,Invest Institucional Nacional,288644,31.07,276091,12553,1.3500000000000014
2014-01-02,Investidores Não Residentes,380053,40.9,111641,268412,28.88
2014-01-02,Pessoa Física,1215,0.13,475,740,0.08
2014-01-02,Pessoa Jurídica Não Financeira,63630,6.85,24740,38890,4.1899999999999995
2014-01-03,Bancos,194446,20.71,522388,-327942,-34.93
2014-01-03,DTVM'S e Corretoras de Valores,110,0.01,500,-390,-0.04
2014-01-03,Invest Institucional Nacional,300956,32.06,278979,21977,2.3400000000000034
2014-01-03,Investidores Não Residentes,384955,41.01,110930,274025,29.189999999999998
2014-01-03,Pessoa Física,1230,0.13,385,845,0.09
2014-01-03,Pessoa Jurídica Não Financeira,57095,6.08,25610,31485,3.35
2014-01-06,Bancos,201176,21.11,520828,-319652,-33.54
2014-01-06,DTVM'S e Corretoras de Valores,105,0.01,480,-375,-0.04
2014-01-06,Invest Institucional Nacional,300267,31.51,292897,7370,0.7800000000000011
2014-01-06,Investidores Não Residentes,393961,41.34,112474,281487,29.540000000000003
2014-01-06,Pessoa Física,1175,0.12,460,715,0.06999999999999999
2014-01-06,Pessoa Jurídica Não Financeira,56325,5.91,25870,30455,3.2
2014-01-07,Bancos,207906,21.92,511733,-303827,-32.03
2014-01-07,DTVM'S e Corretoras de Valores,105,0.01,525,-420,-0.049999999999999996
2014-01-07,Invest Institucional Nacional,296580,31.27,291979,4601,0.48999999999999844
2014-01-07,Investidores Não Residentes,387675,40.87,117496,270179,28.479999999999997
2014-01-07,Pessoa Física,1460,0.15,410,1050,0.10999999999999999
2014-01-07,Pessoa Jurídica Não Financeira,54852,5.78,26435,28417,2.99
2014-01-08,Bancos,199541,20.98,514663,-315122,-33.14
2014-01-08,DTVM'S e Corretoras de Valores,105,0.01,520,-415,-0.04
2014-01-08,Invest Institucional Nacional,293632,30.88,290047,3585,0.379999999999999
2014-01-08,Investidores Não Residentes,402623,42.34,117638,284985,29.970000000000006
2014-01-08,Pessoa Física,1155,0.12,725,430,0.039999999999999994
2014-01-08,Pessoa Jurídica Não Financeira,53972,5.68,27435,26537,2.8
2014-01-09,Bancos,192116,20.09,527623,-335507,-35.08
2014-01-09,DTVM'S e Corretoras de Valores,110,0.01,580,-470,-0.049999999999999996
2014-01-09,Invest Institucional Nacional,298059,31.17,286622,11437,1.2000000000000028
2014-01-09,Investidores Não Residentes,411064,42.98,114486,296578,31.009999999999998
2014-01-09,Pessoa Física,1205,0.13,515,690,0.08
2014-01-09,Pessoa Jurídica Não Financeira,53802,5.63,26530,27272,2.86
2014-01-10,Bancos,206121,21.17,524243,-318122,-32.67
2014-01-10,DTVM'S e Corretoras de Valores,55,0.01,610,-555,-0.049999999999999996
2014-01-10,Invest Institucional Nacional,303714,31.19,287963,15751,1.610000000000003
2014-01-10,Investidores Não Residentes,407908,41.89,134074,273834,28.12
2014-01-10,Pessoa Física,1510,0.16,430,1080,0.12
2014-01-10,Pessoa Jurídica Não Financeira,54362,5.58,26350,28012,2.87
2014-01-13,Bancos,204351,21.06,533403,-329052,-33.92
2014-01-13,DTVM'S e Corretoras de Valores,55,0.01,580,-525,-0.049999999999999996
2014-01-13,Invest Institucional Nacional,312802,32.24,286110,26692,2.7500000000000036
2014-01-13,Investidores Não Residentes,396827,40.9,124144,272683,28.099999999999998
2014-01-13,Pessoa Física,1595,0.16,405,1190,0.12
2014-01-13,Pessoa Jurídica Não Financeira,54512,5.62,25500,29012,2.99
2014-01-14,Bancos,211740,21.6,541343,-329603,-33.61
2014-01-14,DTVM'S e Corretoras de Valores,60,0.01,595,-535,-0.049999999999999996
