date,sector,compra,compra_pc,venda,venda_pc,net,net_pc
2011-11-03,Pessoa Jurídica Não Financeira,8613,0.48,10041,0.56,-1428,-0.08000000000000007
2011-11-04,Bancos,983581,55.11,1136357,63.67,-152776,-8.560000000000002
2011-11-04,Invest Institucional Nacional,433029,24.26,245363,13.75,187666,10.510000000000002
2011-11-04,Investidores Não Residentes,355706,19.93,393380,22.04,-37674,-2.1099999999999994
2011-11-04,Outras Jurídicas Financeiras,3810,0.21,0,0,3810,0.21
2011-11-04,Pessoa Jurídica Não Financeira,8633,0.48,9659,0.54,-1026,-0.06000000000000005
2011-11-07,Bancos,983687,55.12,1137750,63.75,-154063,-8.630000000000003
2011-11-07,Invest Institucional Nacional,435888,24.43,246955,13.84,188933,10.59
2011-11-07,Investidores Não Residentes,352305,19.74,389974,21.85,-37669,-2.110000000000003
2011-11-07,Outras Jurídicas Financeiras,3810,0.21,0,0,3810,0.21
2011-11-07,Pessoa Jurídica Não Financeira,8895,0.5,9906,0.56,-1011,-0.06000000000000005
2011-11-08,Bancos,1002451,55.29,1156345,63.78,-153894,-8.490000000000002
2011-11-08,Invest Institucional Nacional,443937,24.49,254919,14.06,189018,10.429999999999998
2011-11-08,Investidores Não Residentes,352542,19.45,390467,21.54,-37925,-2.09
2011-11-08,Outras Jurídicas Financeiras,3810,0.21,0,0,3810,0.21
2011-11-08,Pessoa Jurídica Não Financeira,10202,0.56,11211,0.62,-1009,-0.05999999999999994
2011-11-09,Bancos,1013977,55.53,1167804,63.96,-153827,-8.43
2011-11-09,Invest Institucional Nacional,445919,24.42,257100,14.08,188819,10.340000000000002
2011-11-09,Investidores Não Residentes,351678,19.26,389476,21.33,-37798,-2.0699999999999967
2011-11-09,Outras Jurídicas Financeiras,3810,0.21,0,0,3810,0.21
2011-11-09,Pessoa Jurídica Não Financeira,10485,0.57,11489,0.63,-1004,-0.06000000000000005
2011-11-10,Bancos,1020249,54.99,1173847,63.27,-153598,-8.280000000000001
2011-11-10,Invest Institucional Nacional,457607,24.66,268745,14.48,188862,10.18
2011-11-10,Investidores Não Residentes,363032,19.57,401097,21.62,-38065,-2.0500000000000007
2011-11-10,Outras Jurídicas Financeiras,3810,0.21,0,0,3810,0.21
2011-11-10,Pessoa Jurídica Não Financeira,10685,0.58,11694,0.63,-1009,-0.050000000000000044
2011-11-11,Bancos,1021915,54.89,1175379,63.13,-153464,-8.240000000000002
2011-11-11,Invest Institucional Nacional,457821,24.59,269053,14.45,188768,10.14
2011-11-11,Investidores Não Residentes,367233,19.72,405262,21.77,-38029,-2.0500000000000007
2011-11-11,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-11-11,Pessoa Jurídica Não Financeira,11051,0.59,12136,0.65,-1085,-0.06000000000000005
2011-11-14,Bancos,1023170,54.68,1176695,62.89,-153525,-8.21
2011-11-14,Invest Institucional Nacional,458938,24.53,270021,14.43,188917,10.100000000000001
2011-11-14,Investidores Não Residentes,374150,20,412267,22.03,-38117,-2.030000000000001
2011-11-14,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-11-14,Pessoa Jurídica Não Financeira,11051,0.59,12136,0.65,-1085,-0.06000000000000005
2011-11-16,Bancos,1030398,54.65,1183851,62.78,-153453,-8.130000000000003
2011-11-16,Invest Institucional Nacional,456775,24.22,267785,14.2,188990,10.02
2011-11-16,Investidores Não Residentes,384078,20.37,422347,22.4,-38269,-2.0299999999999976
2011-11-16,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-11-16,Pessoa Jurídica Não Financeira,10544,0.56,11622,0.62,-1078,-0.05999999999999994
2011-11-17,Bancos,1056767,55.3,1210269,63.33,-153502,-8.030000000000001
2011-11-17,Invest Institucional Nacional,461945,24.17,272941,14.28,189004,9.890000000000002
2011-11-17,Investidores Não Residentes,377987,19.78,416225,21.78,-38238,-2
2011-11-17,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-11-17,Pessoa Jurídica Não Financeira,10548,0.55,11622,0.61,-1074,-0.05999999999999994
2011-11-18,Bancos,1065586,55.08,1218038,62.96,-152452,-7.880000000000003
2011-11-18,Invest Institucional Nacional,472097,24.4,284161,14.69,187936,9.709999999999999
2011-11-18,Investidores Não Residentes,382415,19.77,420624,21.74,-38209,-1.9699999999999989
2011-11-18,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-11-18,Pessoa Jurídica Não Financeira,10740,0.56,11825,0.61,-1085,-0.04999999999999993
2011-11-21,Bancos,1077537,54.49,1230084,62.2,-152547,-7.710000000000001
2011-11-21,Invest Institucional Nacional,476068,24.07,288054,14.57,188014,9.5
2011-11-21,Investidores Não Residentes,409389,20.7,447577,22.63,-38188,-1.9299999999999997
2011-11-21,Outras Jurídicas Financeiras,3810,0.19,0,0,3810,0.19
2011-11-21,Pessoa Jurídica Não Financeira,10740,0.54,11829,0.6,-1089,-0.05999999999999994
2011-11-22,Bancos,1092365,54.09,1244859,61.64,-152494,-7.549999999999997
2011-11-22,Invest Institucional Nacional,483677,23.95,295595,14.64,188082,9.309999999999999
2011-11-22,Investidores Não Residentes,428504,21.22,466819,23.12,-38315,-1.9000000000000021
2011-11-22,Outras Jurídicas Financeiras,3810,0.19,0,0,3810,0.19
2011-11-22,Pessoa Jurídica Não Financeira,11149,0.55,12232,0.61,-1083,-0.05999999999999994
2011-11-23,Bancos,1096201,53.76,1248124,61.21,-151923,-7.450000000000003
2011-11-23,Invest Institucional Nacional,497203,24.38,310160,15.21,187043,9.169999999999998
2011-11-23,Investidores Não Residentes,429737,21.08,467584,22.93,-37847,-1.8500000000000014
2011-11-23,Outras Jurídicas Financeiras,3810,0.19,2,0,3808,0.19
2011-11-23,Pessoa Jurídica Não Financeira,12043,0.59,13124,0.64,-1081,-0.050000000000000044
2011-11-24,Bancos,1094693,53.85,1246589,61.32,-151896,-7.469999999999999
2011-11-24,Invest Institucional Nacional,496697,24.43,309645,15.23,187052,9.2
2011-11-24,Investidores Não Residentes,425530,20.93,463415,22.8,-37885,-1.870000000000001
2011-11-24,Outras Jurídicas Financeiras,3810,0.19,3,0,3807,0.19
2011-11-24,Pessoa Jurídica Não Financeira,12043,0.59,13121,0.65,-1078,-0.06000000000000005
2011-11-25,Bancos,1117843,54.51,1269686,61.92,-151843,-7.410000000000004
2011-11-25,Invest Institucional Nacional,493030,24.04,306053,14.92,186977,9.12
2011-11-25,Investidores Não Residentes,423838,20.67,461703,22.51,-37865,-1.8399999999999999
2011-11-25,Outras Jurídicas Financeiras,3810,0.19,0,0,3810,0.19
2011-11-25,Pessoa Jurídica Não Financeira,12143,0.59,13222,0.64,-1079,-0.050000000000000044
2011-11-28,Bancos,1115479,53.08,1267292,60.31,-151813,-7.230000000000004
2011-11-28,Invest Institucional Nacional,510366,24.29,323326,15.39,187040,8.899999999999999
2011-11-28,Investidores Não Residentes,459709,21.88,497655,23.68,-37946,-1.8000000000000007
2011-11-28,Outras Jurídicas Financeiras,3810,0.18,1,0,3809,0.18
2011-11-28,Pessoa Jurídica Não Financeira,12043,0.57,13133,0.62,-1090,-0.050000000000000044
2011-11-29,Bancos,1119322,53.22,1266187,60.2,-146865,-6.980000000000004
2011-11-29,Invest Institucional Nacional,507519,24.13,325504,15.48,182015,8.649999999999999
2011-11-29,Investidores Não Residentes,460297,21.89,498149,23.69,-37852,-1.8000000000000007
2011-11-29,Outras Jurídicas Financeiras,3810,0.18,1,0,3809,0.18
2011-11-29,Pessoa Jurídica Não Financeira,12226,0.58,13333,0.63,-1107,-0.050000000000000044
2011-11-30,Bancos,1100759,52.01,1266837,59.86,-166078,-7.850000000000001
2011-11-30,Invest Institucional Nacional,534447,25.25,332914,15.73,201533,9.52
2011-11-30,Investidores Não Residentes,464689,21.96,502842,23.76,-38153,-1.8000000000000007
2011-11-30,Outras Jurídicas Financeiras,3810,0.18,1,0,3809,0.18
2011-11-30,Pessoa Física,202,0.01,200,0.01,2,0
2011-11-30,Pessoa Jurídica Não Financeira,12420,0.59,13533,0.64,-1113,-0.050000000000000044
2011-12-01,Bancos,1036457,55.26,1176800,62.74,-140343,-7.480000000000004
2011-12-01,Invest Institucional Nacional,434226,23.15,256736,13.69,177490,9.459999999999999
2011-12-01,Investidores Não Residentes,389099,20.75,430499,22.95,-41400,-2.1999999999999993
2011-12-01,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-12-01,Pessoa Física,202,0.01,200,0.01,2,0
2011-12-01,Pessoa Jurídica Não Financeira,11765,0.63,11324,0.6,441,0.030000000000000027
2011-12-02,Bancos,1037834,55.32,1178296,62.81,-140462,-7.490000000000002
2011-12-02,Invest Institucional Nacional,434837,23.18,257403,13.72,177434,9.459999999999999
2011-12-02,Investidores Não Residentes,387461,20.65,428680,22.85,-41219,-2.200000000000003
2011-12-02,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-12-02,Pessoa Física,202,0.01,200,0.01,2,0
2011-12-02,Pessoa Jurídica Não Financeira,11859,0.63,11424,0.61,435,0.020000000000000018
2011-12-05,Bancos,1038237,55.48,1181438,63.13,-143201,-7.650000000000006
2011-12-05,Invest Institucional Nacional,434690,23.23,254626,13.61,180064,9.620000000000001
2011-12-05,Investidores Não Residentes,382497,20.44,423604,22.64,-41107,-2.1999999999999993
2011-12-05,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-12-05,Pessoa Física,202,0.01,200,0.01,2,0
2011-12-05,Pessoa Jurídica Não Financeira,11956,0.64,11524,0.62,432,0.020000000000000018
2011-12-06,Bancos,1030626,54.95,1173740,62.58,-143114,-7.6299999999999955
2011-12-06,Invest Institucional Nacional,440753,23.5,259793,13.85,180960,9.65
2011-12-06,Investidores Não Residentes,389154,20.75,430399,22.95,-41245,-2.1999999999999993
2011-12-06,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-12-06,Pessoa Física,202,0.01,200,0.01,2,0
2011-12-06,Pessoa Jurídica Não Financeira,11151,0.59,11564,0.62,-413,-0.030000000000000027
2011-12-07,Bancos,1021007,54.46,1170211,62.42,-149204,-7.960000000000001
2011-12-07,DTVM'S e Corretoras de Valores,1,0,0,0,1,0
2011-12-07,Invest Institucional Nacional,448028,23.9,261021,13.92,187007,9.979999999999999
2011-12-07,Investidores Não Residentes,390549,20.83,431747,23.03,-41198,-2.200000000000003
2011-12-07,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-12-07,Pessoa Física,2,0,0,0,2,0
2011-12-07,Pessoa Jurídica Não Financeira,11246,0.6,11664,0.62,-418,-0.020000000000000018
2011-12-08,Bancos,1020856,54.32,1164046,61.94,-143190,-7.6199999999999974
2011-12-08,Invest Institucional Nacional,448675,23.88,267780,14.25,180895,9.629999999999999
2011-12-08,Investidores Não Residentes,394924,21.02,436024,23.2,-41100,-2.1799999999999997
2011-12-08,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-12-08,Pessoa Física,2,0,0,0,2,0
2011-12-08,Pessoa Jurídica Não Financeira,10947,0.58,11364,0.6,-417,-0.020000000000000018
2011-12-09,Bancos,1022691,54,1165934,61.57,-143243,-7.57
2011-12-09,Invest Institucional Nacional,452731,23.91,271954,14.36,180777,9.55
2011-12-09,Investidores Não Residentes,403610,21.31,444535,23.47,-40925,-2.16
2011-12-09,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-12-09,Pessoa Física,2,0,0,0,2,0
2011-12-09,Pessoa Jurídica Não Financeira,10969,0.58,11390,0.6,-421,-0.020000000000000018
2011-12-12,Bancos,1023713,53.55,1167259,61.06,-143546,-7.510000000000005
2011-12-12,Invest Institucional Nacional,455833,23.85,274803,14.38,181030,9.47
2011-12-12,Investidores Não Residentes,417593,21.84,458475,23.98,-40882,-2.1400000000000006
2011-12-12,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-12-12,Pessoa Física,2,0,0,0,2,0
2011-12-12,Pessoa Jurídica Não Financeira,10676,0.56,11090,0.58,-414,-0.019999999999999907
2011-12-13,Bancos,1024404,53.43,1166432,60.84,-142028,-7.410000000000004
2011-12-13,Invest Institucional Nacional,458619,23.92,279219,14.56,179400,9.360000000000001
2011-12-13,Investidores Não Residentes,419918,21.9,460691,24.03,-40773,-2.1300000000000026
2011-12-13,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-12-13,Pessoa Física,2,0,0,0,2,0
2011-12-13,Pessoa Jurídica Não Financeira,10479,0.55,10890,0.57,-411,-0.019999999999999907
2011-12-14,Bancos,1025808,52.99,1168209,60.34,-142401,-7.350000000000001
2011-12-14,Invest Institucional Nacional,461708,23.85,282295,14.58,179413,9.270000000000001
2011-12-14,Investidores Não Residentes,434079,22.42,474492,24.51,-40413,-2.09
2011-12-14,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-12-14,Pessoa Física,2,0,0,0,2,0
2011-12-14,Pessoa Jurídica Não Financeira,10479,0.54,10890,0.56,-411,-0.020000000000000018
2011-12-15,Bancos,1025798,53.02,1168049,60.37,-142251,-7.349999999999994
2011-12-15,Invest Institucional Nacional,465163,24.04,285882,14.78,179281,9.26
2011-12-15,Investidores Não Residentes,429602,22.2,470035,24.29,-40433,-2.09
2011-12-15,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-12-15,Pessoa Física,2,0,0,0,2,0
2011-12-15,Pessoa Jurídica Não Financeira,10500,0.54,10909,0.56,-409,-0.020000000000000018
2011-12-16,Bancos,1028896,52.83,1171239,60.14,-142343,-7.310000000000002
2011-12-16,Invest Institucional Nacional,469597,24.11,290324,14.91,179273,9.2
2011-12-16,Investidores Não Residentes,434490,22.31,474820,24.38,-40330,-2.0700000000000003
2011-12-16,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-12-16,Pessoa Física,2,0,0,0,2,0
2011-12-16,Pessoa Jurídica Não Financeira,10597,0.54,11009,0.57,-412,-0.029999999999999916
2011-12-19,Bancos,1026287,52.64,1167794,59.9,-141507,-7.259999999999998
2011-12-19,Invest Institucional Nacional,472450,24.23,293972,15.08,178478,9.15
2011-12-19,Investidores Não Residentes,436361,22.38,476732,24.45,-40371,-2.0700000000000003
2011-12-19,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-12-19,Pessoa Física,2,0,0,0,2,0
2011-12-19,Pessoa Jurídica Não Financeira,10597,0.54,11009,0.56,-412,-0.020000000000000018
2011-12-20,Bancos,1013445,52.26,1155059,59.57,-141614,-7.310000000000002
2011-12-20,Invest Institucional Nacional,474569,24.47,296076,15.27,178493,9.2
2011-12-20,Investidores Não Residentes,436441,22.51,476720,24.58,-40279,-2.0699999999999967
2011-12-20,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-12-20,Pessoa Física,3,0,0,0,3,0
2011-12-20,Pessoa Jurídica Não Financeira,10857,0.56,11270,0.58,-413,-0.019999999999999907
2011-12-21,Bancos,1013710,52.38,1155370,59.7,-141660,-7.32
2011-12-21,Invest Institucional Nacional,473562,24.47,295067,15.25,178495,9.219999999999999
2011-12-21,Investidores Não Residentes,433083,22.38,473317,24.46,-40234,-2.080000000000002
2011-12-21,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-12-21,Pessoa Física,3,0,0,0,3,0
2011-12-21,Pessoa Jurídica Não Financeira,11056,0.57,11470,0.59,-414,-0.020000000000000018
2011-12-22,Bancos,1016530,52.3,1159226,59.64,-142696,-7.340000000000003
2011-12-22,Invest Institucional Nacional,473807,24.38,295335,15.19,178472,9.19
2011-12-22,Investidores Não Residentes,438424,22.56,478443,24.61,-40019,-2.0500000000000007
2011-12-22,Outras Jurídicas Financeiras,3810,0.2,0,0,3810,0.2
2011-12-22,Pessoa Física,3,0,0,0,3,0
2011-12-22,Pessoa Jurídica Não Financeira,11159,0.57,10729,0.55,430,0.019999999999999907
2011-12-23,Bancos,1026930,52.51,1169816,59.81,-142886,-7.300000000000004
2011-12-23,Invest Institucional Nacional,476466,24.36,297877,15.23,178589,9.129999999999999
2011-12-23,Investidores Não Residentes,437429,22.37,477372,24.41,-39943,-2.039999999999999
2011-12-23,Outras Jurídicas Financeiras,3810,0.19,0,0,3810,0.19
2011-12-23,Pessoa Física,3,0,0,0,3,0
2011-12-23,Pessoa Jurídica Não Financeira,11146,0.57,10719,0.55,427,0.019999999999999907
2011-12-26,Bancos,1039602,53.06,1182619,60.36,-143017,-7.299999999999997
2011-12-26,Invest Institucional Nacional,469323,23.95,290726,14.84,178597,9.11
2011-12-26,Investidores Não Residentes,435540,22.23,475362,24.26,-39822,-2.030000000000001
2011-12-26,Outras Jurídicas Financeiras,3810,0.19,0,0,3810,0.19
2011-12-26,Pessoa Física,3,0,0,0,3,0
2011-12-26,Pessoa Jurídica Não Financeira,11048,0.56,10619,0.54,429,0.020000000000000018
2011-12-27,Bancos,1047636,52.64,1190765,59.84,-143129,-7.200000000000003
2011-12-27,Invest Institucional Nacional,459929,23.11,281189,14.13,178740,8.979999999999999
2011-12-27,Investidores Não Residentes,467606,23.5,507459,25.5,-39853,-2
2011-12-27,Outras Jurídicas Financeiras,3810,0.19,0,0,3810,0.19
2011-12-27,Pessoa Física,3,0,0,0,3,0
2011-12-27,Pessoa Jurídica Não Financeira,11048,0.56,10619,0.53,429,0.030000000000000027
2011-12-28,Bancos,1049037,52.68,1189347,59.73,-140310,-7.049999999999997
2011-12-28,Invest Institucional Nacional,457129,22.96,281176,14.12,175953,8.840000000000002
2011-12-28,Investidores Não Residentes,470076,23.61,509969,25.61,-39893,-2
2011-12-28,Outras Jurídicas Financeiras,3810,0.19,0,0,3810,0.19
2011-12-28,Pessoa Física,3,0,0,0,3,0
2011-12-28,Pessoa Jurídica Não Financeira,11156,0.56,10719,0.54,437,0.020000000000000018
2011-12-29,Bancos,1055491,52.81,1187937,59.44,-132446,-6.6299999999999955
2011-12-29,Invest Institucional Nacional,448820,22.46,280360,14.03,168460,8.430000000000001
2011-12-29,Investidores Não Residentes,479197,23.98,519456,25.99,-40259,-2.009999999999998
2011-12-29,Outras Jurídicas Financeiras,3810,0.19,0,0,3810,0.19
2011-12-29,Pessoa Física,50,0,50,0,0,0
2011-12-29,Pessoa Jurídica Não Financeira,11254,0.56,10819,0.54,435,0.020000000000000018
2012-01-02,Bancos,901715,54.12,1021228,61.29,-119513,-7.170000000000002
2012-01-02,Invest Institucional Nacional,351531,21.1,203745,12.23,147786,8.870000000000001
2012-01-02,Investidores Não Residentes,401279,24.08,430762,25.85,-29483,-1.7700000000000031
2012-01-02,Outras Jurídicas Financeiras,3414,0.2,0,0,3414,0.2
2012-01-02,Pessoa Física,47,0,50,0,-3,0
2012-01-02,Pessoa Jurídica Não Financeira,8164,0.49,10365,0.62,-2201,-0.13
2012-01-03,Bancos,908229,54.02,1029850,61.25,-121621,-7.229999999999997
2012-01-03,Invest Institucional Nacional,355772,21.16,205949,12.25,149823,8.91
2012-01-03,Investidores Não Residentes,404145,24.04,433542,25.79,-29397,-1.75
2012-01-03,Outras Jurídicas Financeiras,3414,0.2,0,0,3414,0.2
2012-01-03,Pessoa Física,47,0,50,0,-3,0
2012-01-03,Pessoa Jurídica Não Financeira,9699,0.58,11915,0.71,-2216,-0.13
2012-01-04,Bancos,909052,53.91,1030833,61.13,-121781,-7.220000000000006
2012-01-04,Invest Institucional Nacional,357716,21.21,207776,12.32,149940,8.89
2012-01-04,Investidores Não Residentes,406021,24.08,435372,25.82,-29351,-1.740000000000002
2012-01-04,Outras Jurídicas Financeiras,3414,0.2,0,0,3414,0.2
2012-01-04,Pessoa Física,47,0,50,0,-3,0
2012-01-04,Pessoa Jurídica Não Financeira,10016,0.59,12235,0.73,-2219,-0.14
2012-01-05,Bancos,911544,52.98,1034133,60.1,-122589,-7.1200000000000045
2012-01-05,Invest Institucional Nacional,373941,21.73,223377,12.98,150564,8.75
2012-01-05,Investidores Não Residentes,421346,24.49,450507,26.18,-29161,-1.6900000000000013
2012-01-05,Outras Jurídicas Financeiras,3414,0.2,0,0,3414,0.2
2012-01-05,Pessoa Física,96,0.01,100,0.01,-4,0
2012-01-05,Pessoa Jurídica Não Financeira,10211,0.59,12435,0.72,-2224,-0.13
2012-01-06,Bancos,909371,52.37,1031956,59.42,-122585,-7.050000000000004
2012-01-06,Invest Institucional Nacional,392809,22.62,242266,13.95,150543,8.670000000000002
2012-01-06,Investidores Não Residentes,419844,24.18,448992,25.85,-29148,-1.6700000000000017
2012-01-06,Outras Jurídicas Financeiras,3414,0.2,0,0,3414,0.2
2012-01-06,Pessoa Física,96,0.01,100,0.01,-4,0
2012-01-06,Pessoa Jurídica Não Financeira,11045,0.64,13265,0.76,-2220,-0.12
2012-01-09,Bancos,917192,53.02,1029402,59.51,-112210,-6.489999999999995
2012-01-09,Invest Institucional Nacional,385460,22.28,245336,14.18,140124,8.100000000000001
2012-01-09,Investidores Não Residentes,412527,23.85,441629,25.53,-29102,-1.6799999999999997
2012-01-09,Outras Jurídicas Financeiras,3414,0.2,0,0,3414,0.2
2012-01-09,Pessoa Física,96,0.01,100,0.01,-4,0
2012-01-09,Pessoa Jurídica Não Financeira,11243,0.65,13465,0.78,-2222,-0.13
2012-01-10,Bancos,914871,52.93,1027749,59.46,-112878,-6.530000000000001
2012-01-10,DTVM'S e Corretoras de Valores,0,0,1,0,-1,0
2012-01-10,Invest Institucional Nacional,388363,22.47,248357,14.37,140006,8.1
2012-01-10,Investidores Não Residentes,410005,23.72,439111,25.4,-29106,-1.6799999999999997
2012-01-10,Outras Jurídicas Financeiras,3414,0.2,0,0,3414,0.2
2012-01-10,Pessoa Física,96,0.01,100,0.01,-4,0
2012-01-10,Pessoa Jurídica Não Financeira,11729,0.68,13160,0.76,-1431,-0.07999999999999996
